Date,Open,High,Low,Close,Volume
2024-12-05,139.797491,139.918236,139.539993,139.792103,1425549.000000
2024-12-06,144.807046,144.807046,144.259225,144.541555,972101.000000
2024-12-09,145.765430,145.982614,145.434731,145.710074,1198579.000000
2024-12-10,145.434347,145.467670,145.173299,145.331909,1060410.000000
2024-12-11,143.612031,143.677277,143.440869,143.571569,2239184.000000
2024-12-12,143.126323,143.410727,143.061476,143.293038,2614450.000000
2024-12-13,142.047391,142.289244,141.892010,142.020488,3622421.000000
2024-12-16,137.520375,137.627137,137.298310,137.436813,837731.000000
2024-12-17,136.341054,136.460407,136.146389,136.371179,4625580.000000
2024-12-18,138.913214,138.971037,138.720851,138.887029,2580413.000000
2024-12-19,137.598945,137.868407,137.598945,137.718597,4082659.000000
2024-12-20,140.913806,140.926418,140.682812,140.788370,4080398.000000
2024-12-23,145.582114,145.825291,145.453222,145.595098,2789329.000000
2024-12-24,145.901200,145.918438,145.568912,145.821884,2422001.000000
2024-12-25,145.989008,146.055852,145.885769,145.982295,801836.000000
2024-12-26,145.760247,145.980047,145.750824,145.855479,649608.000000
2024-12-27,146.097492,146.332059,146.005435,146.220393,4885335.000000
2024-12-30,146.739269,146.971546,146.528094,146.721543,2674324.000000
2024-12-31,146.891955,147.166497,146.791146,147.006921,4839193.000000
2025-01-01,148.824835,148.931236,148.504729,148.716828,935580.000000
2025-01-02,144.045689,144.185974,143.750714,144.035266,385493.000000
2025-01-03,143.618078,143.898722,143.479181,143.611818,4509691.000000
2025-01-06,143.309840,143.548663,143.309840,143.393908,4275335.000000
2025-01-07,141.729919,142.096692,141.714244,141.868374,207871.000000
2025-01-08,136.349248,136.477757,135.965612,136.228382,4055154.000000
2025-01-09,137.158553,137.348796,137.028232,137.193434,2307302.000000
2025-01-10,137.814625,138.089400,137.573297,137.831936,3742787.000000
2025-01-13,134.998526,135.141691,134.968570,135.081022,3220542.000000
2025-01-14,135.155739,135.319588,135.063542,135.245481,3952058.000000
2025-01-15,136.049188,136.211618,135.986240,136.156701,2294206.000000
2025-01-16,136.228232,136.364148,135.910411,136.144521,3623701.000000
2025-01-17,137.595979,137.595979,137.259683,137.438385,2007948.000000
2025-01-20,135.885554,135.885554,135.621743,135.820423,4757020.000000
2025-01-21,134.475452,134.551497,134.232429,134.381024,1826211.000000
2025-01-22,136.487859,136.585463,136.233733,136.410244,4373752.000000
2025-01-23,134.236672,134.502018,134.178566,134.266165,4486115.000000
2025-01-24,133.077878,133.221052,132.912421,132.994385,1774390.000000
2025-01-27,139.829327,140.125891,139.829327,139.930818,3733052.000000
2025-01-28,138.073218,138.222055,137.964407,138.131453,1842277.000000
2025-01-29,134.621009,134.763668,134.446154,134.542033,3094343.000000
2025-01-30,135.046093,135.046093,134.687467,134.941078,2056745.000000
2025-01-31,135.398796,135.647879,135.133838,135.383037,3494746.000000
2025-02-03,139.467917,139.616345,139.432772,139.552261,441937.000000
2025-02-04,140.156279,140.306092,140.141434,140.203633,2127287.000000
2025-02-05,137.674265,137.891923,137.510041,137.694204,3242962.000000
2025-02-06,141.799880,141.855049,141.658257,141.782119,1518402.000000
2025-02-07,136.153776,136.224304,135.989089,136.137248,1386413.000000
2025-02-10,138.137972,138.325498,138.009362,138.078640,2897533.000000
2025-02-11,139.853350,140.107572,139.641409,139.896209,3678397.000000
2025-02-12,139.928357,139.928357,139.623736,139.758796,3927994.000000
2025-02-13,145.445039,145.657181,145.197345,145.436004,2298566.000000
2025-02-14,143.472066,143.732347,143.245533,143.521270,1527083.000000
2025-02-17,142.540695,142.751090,142.402373,142.501147,2586357.000000
2025-02-18,140.592263,140.756336,140.257138,140.511215,2874780.000000
2025-02-19,141.323677,141.406630,141.011358,141.206660,1389871.000000
2025-02-20,144.180664,144.388388,144.017647,144.231095,2905438.000000
2025-02-21,149.983397,150.046765,149.702105,149.915750,1003598.000000
2025-02-24,147.910456,147.938816,147.750985,147.830738,1645810.000000
2025-02-25,145.785954,145.932894,145.722591,145.818543,1607816.000000
2025-02-26,143.861898,143.910442,143.622323,143.848914,3070994.000000
2025-02-27,140.493829,140.646672,140.437700,140.571368,1993445.000000
2025-02-28,140.846829,140.997729,140.639651,140.832829,4382125.000000
2025-03-03,144.037142,144.317844,143.911453,144.066626,1199005.000000
2025-03-04,144.603428,144.603428,144.377325,144.519499,2128196.000000
2025-03-05,148.090901,148.226320,147.781116,148.058448,454650.000000
2025-03-06,147.483037,147.612096,147.294016,147.504815,4613729.000000
2025-03-07,153.886906,153.894474,153.546879,153.733448,818463.000000
2025-03-10,152.309474,152.383931,152.080772,152.144705,266099.000000
2025-03-11,149.043196,149.315237,148.966920,149.111749,2954030.000000
2025-03-12,146.651942,147.016470,146.580975,146.758471,120226.000000
2025-03-13,142.780592,143.072198,142.780592,142.958672,4846702.000000
2025-03-14,143.481432,143.778176,143.481432,143.620609,3681119.000000
2025-03-17,138.812732,138.933305,138.708868,138.854779,1599551.000000
2025-03-18,136.910825,136.910825,136.654145,136.844935,2890418.000000
2025-03-19,137.454786,137.527448,137.091421,137.323930,2772152.000000
2025-03-20,138.262420,138.465202,138.169198,138.252539,4547179.000000
2025-03-21,135.224735,135.224735,134.899938,135.089310,4000807.000000
2025-03-24,129.854704,130.092272,129.704603,129.893232,1196507.000000
2025-03-25,128.221426,128.402433,128.086898,128.173966,2828271.000000
2025-03-26,123.427728,123.605348,123.340374,123.520831,2309853.000000
2025-03-27,124.535071,124.617131,124.363388,124.567065,1036066.000000
2025-03-28,124.237103,124.476206,124.104582,124.233335,404987.000000
2025-03-31,124.869863,124.932995,124.782021,124.879105,2385320.000000
2025-04-01,130.569186,130.584804,130.291483,130.464259,4841656.000000
2025-04-02,132.474281,132.666212,132.228643,132.489220,823011.000000
2025-04-03,137.107538,137.125011,136.749904,136.966621,4501668.000000
2025-04-04,142.989799,143.118862,142.754195,142.946063,4315222.000000
2025-04-07,146.767616,147.083494,146.616146,146.844938,1273785.000000
2025-04-08,146.322490,146.346197,146.122926,146.255168,250607.000000
2025-04-09,149.140517,149.195897,148.851085,149.119925,2102092.000000
2025-04-10,148.759065,149.096790,148.724528,148.801705,2927817.000000
2025-04-11,153.911596,154.307136,153.739039,154.009382,2368671.000000
2025-04-14,152.585090,152.717394,152.446116,152.578640,3690997.000000
2025-04-15,152.300328,152.568264,152.129732,152.313331,4559849.000000
2025-04-16,154.192937,154.357100,154.096815,154.187995,4122162.000000
2025-04-17,158.434818,158.559164,158.281827,158.380849,2375716.000000
2025-04-18,159.031381,159.031381,158.690325,158.881913,3137753.000000
2025-04-21,160.698561,160.790062,160.514577,160.725538,2094914.000000
2025-04-22,164.289967,164.593314,164.289967,164.460948,118356.000000
2025-04-23,167.730761,167.809773,167.559355,167.660144,4460932.000000
2025-04-24,175.525168,175.716305,175.201082,175.509184,687590.000000
2025-04-25,175.450175,175.828054,175.437059,175.515624,1644468.000000
2025-04-28,178.119989,178.648240,178.119989,178.343085,2111128.000000
2025-04-29,181.420764,181.552199,181.062779,181.316391,4122404.000000
2025-04-30,175.405853,175.702337,175.305513,175.445621,829804.000000
2025-05-01,168.473969,168.790446,168.335745,168.466689,2837171.000000
2025-05-02,173.309293,173.424091,173.156343,173.317108,3497633.000000
2025-05-05,168.847771,169.218588,168.847771,169.067819,4947962.000000
2025-05-06,174.216511,174.671170,174.216197,174.337987,2225385.000000
2025-05-07,175.773318,175.773318,175.246066,175.474416,2358866.000000
2025-05-08,172.054335,172.287376,171.848491,171.977238,3651745.000000
2025-05-09,166.110217,166.378712,165.928344,166.152596,1685930.000000
2025-05-12,166.716716,166.716716,166.322435,166.525584,1025114.000000
2025-05-13,167.429095,167.629171,167.146402,167.346592,2268762.000000
2025-05-14,166.549090,166.789981,166.162334,166.477191,4966023.000000
2025-05-15,167.882631,167.934288,167.627049,167.777393,1458974.000000
2025-05-16,166.259903,166.617888,166.155532,166.342004,599405.000000
2025-05-19,170.265177,170.411399,169.977573,170.198949,4689048.000000
2025-05-20,169.082067,169.327279,168.703503,169.019582,3245783.000000
2025-05-21,174.571579,174.830704,174.317044,174.572853,394970.000000
2025-05-22,169.119818,169.189102,169.011627,169.094401,2272844.000000
2025-05-23,174.294542,174.562374,174.024648,174.253830,453203.000000
2025-05-26,179.686495,179.725332,179.491949,179.579366,4028361.000000
2025-05-27,189.119509,189.119509,188.726365,188.842903,1326489.000000
2025-05-28,188.489941,188.610396,188.239390,188.507845,4507888.000000
2025-05-29,190.952325,191.115890,190.792398,190.902667,1205186.000000
2025-05-30,185.858264,185.990452,185.636396,185.892369,1390423.000000
2025-06-02,183.296684,183.319775,182.856989,183.137551,1063986.000000
2025-06-03,181.626495,181.949970,181.380816,181.616152,1602660.000000
2025-06-04,180.696669,180.938551,180.444562,180.706794,269862.000000
2025-06-05,175.083345,175.336548,175.079316,175.162728,2059697.000000
2025-06-06,173.266595,173.573677,172.928441,173.234263,2864175.000000
2025-06-09,172.773185,172.847636,172.612312,172.691303,994544.000000
2025-06-10,173.901374,174.103149,173.603592,173.903340,3917494.000000
2025-06-11,178.030553,178.205145,177.927575,178.093160,3114753.000000
2025-06-12,178.953472,179.137786,178.762271,178.883395,4170343.000000
2025-06-13,179.402438,179.660739,179.190843,179.439228,4990020.000000
2025-06-16,182.327631,182.327631,181.819936,182.160165,3715786.000000
2025-06-17,180.949825,181.154720,180.493795,180.852850,2892236.000000
2025-06-18,182.301705,182.611998,182.140315,182.386819,4337853.000000
2025-06-19,183.592414,183.933036,183.366040,183.669857,2625505.000000
2025-06-20,185.169991,185.560281,185.090536,185.255150,1945641.000000
2025-06-23,184.482695,184.482695,184.150406,184.378466,2536273.000000
2025-06-24,184.686216,184.804880,184.334450,184.643311,2370633.000000
2025-06-25,185.136177,185.272660,184.877857,185.160313,4791868.000000
2025-06-26,190.533104,190.822889,190.289342,190.521283,1122213.000000
2025-06-27,191.226921,191.246139,190.986931,191.103120,2696198.000000
2025-06-30,189.762919,189.795472,189.440569,189.692778,273869.000000
2025-07-01,190.758933,190.904028,190.311344,190.564604,3658422.000000
2025-07-02,197.777856,198.012251,197.688239,197.825800,2743833.000000
2025-07-03,200.316067,200.499218,200.012243,200.278145,4662591.000000
2025-07-04,209.635492,209.893686,209.488405,209.713553,3793115.000000
2025-07-07,215.650015,215.658025,215.203712,215.508429,4397863.000000
2025-07-08,222.329937,222.818401,222.179019,222.426398,4507853.000000
2025-07-09,224.556637,224.662730,224.455731,224.565328,4597688.000000
