Date,Open,High,Low,Close,Volume
2024-02-12,118.152393,118.164367,117.939011,118.096501,3368400.000000
2024-02-13,116.459009,116.529150,116.295861,116.449235,2923711.000000
2024-02-14,117.805081,117.988064,117.724475,117.797001,2908372.000000
2024-02-15,119.270102,119.433806,119.042794,119.278630,245119.000000
2024-02-16,125.469889,125.579705,125.352677,125.497886,2445250.000000
2024-02-19,127.981780,128.124374,127.902909,127.961680,4985658.000000
2024-02-20,127.542658,127.767269,127.385592,127.528504,3894758.000000
2024-02-21,124.795389,124.890666,124.782016,124.833522,2498797.000000
2024-02-22,127.781097,127.869166,127.550386,127.711275,4182862.000000
2024-02-23,131.983544,132.232504,131.981217,132.111292,2074026.000000
2024-02-26,132.047885,132.261656,132.001454,132.078697,519448.000000
2024-02-27,128.183322,128.390115,128.089128,128.162158,366104.000000
2024-02-28,130.168468,130.464297,130.168468,130.276239,2934091.000000
2024-02-29,128.114212,128.114212,127.816384,127.964072,4388465.000000
2024-03-01,127.305229,127.366057,127.051350,127.208470,964455.000000
2024-03-04,127.767383,128.080856,127.767383,127.862645,2491848.000000
2024-03-05,126.765930,126.892920,126.523591,126.683860,2356043.000000
2024-03-06,127.756758,127.756758,127.565129,127.661160,4918441.000000
2024-03-07,127.940591,128.161418,127.897855,128.054279,2429723.000000
2024-03-08,130.868238,131.061924,130.656816,130.893343,2837093.000000
2024-03-11,129.746630,129.916525,129.606814,129.724101,941263.000000
2024-03-12,132.961308,133.008377,132.799927,132.865777,4147097.000000
2024-03-13,136.140874,136.301643,136.013782,136.218766,3013300.000000
2024-03-14,133.251357,133.368165,133.069467,133.195301,2725882.000000
2024-03-15,134.641308,134.692773,134.533072,134.608957,571441.000000
2024-03-18,133.742372,133.813253,133.379508,133.585187,2557290.000000
2024-03-19,134.083478,134.265665,134.003053,134.087512,1196724.000000
2024-03-20,136.065427,136.309036,135.920297,136.056462,1059661.000000
2024-03-21,134.394869,134.563885,134.097510,134.363702,3143925.000000
2024-03-22,134.478264,134.709432,134.394126,134.504243,3271018.000000
2024-03-25,137.039224,137.209126,136.738008,136.995281,3727678.000000
2024-03-26,138.090558,138.423056,138.062739,138.210684,4047271.000000
2024-03-27,140.250285,140.362381,139.998536,140.277841,890813.000000
2024-03-28,136.632616,136.776161,136.523117,136.700551,1505135.000000
2024-03-29,135.818485,135.933859,135.700940,135.872713,1730336.000000
2024-04-01,136.243429,136.528084,136.123794,136.370140,636688.000000
2024-04-02,143.448896,143.633995,143.198284,143.482276,857422.000000
2024-04-03,141.843395,142.107459,141.746855,141.843376,2240303.000000
2024-04-04,140.432575,140.724091,140.270870,140.461652,4284294.000000
2024-04-05,141.666051,141.850861,141.430947,141.649354,1774710.000000
2024-04-08,143.884717,144.143360,143.700461,143.974206,2298502.000000
2024-04-09,143.182397,143.277647,142.938646,143.213631,1978399.000000
2024-04-10,142.433467,142.722593,142.189522,142.455813,2199432.000000
2024-04-11,139.207524,139.309095,139.120607,139.221748,583419.000000
2024-04-12,139.095350,139.167218,138.808710,139.063458,1000280.000000
2024-04-15,140.604832,140.805307,140.374206,140.572223,914926.000000
2024-04-16,134.189534,134.376274,134.121804,134.215085,3253175.000000
2024-04-17,136.602764,136.685826,136.378301,136.528051,3488586.000000
2024-04-18,134.224958,134.403658,134.162139,134.300160,2603930.000000
2024-04-19,134.771831,134.771831,134.392006,134.627693,1724259.000000
2024-04-22,134.012016,134.193566,133.925343,134.098717,1435625.000000
2024-04-23,133.154422,133.194338,133.075443,133.140205,1125927.000000
2024-04-24,132.124635,132.207297,131.920110,132.103340,1529628.000000
2024-04-25,128.831921,129.066349,128.831921,128.958966,4309470.000000
2024-04-26,130.028619,130.154495,129.986374,130.047253,4032700.000000
2024-04-29,129.779906,129.883227,129.661979,129.796151,3711063.000000
2024-04-30,125.072949,125.308926,125.062189,125.131057,3949714.000000
2024-05-01,120.086052,120.417451,120.086052,120.226289,2197238.000000
2024-05-02,116.273391,116.314537,116.004326,116.180009,4454489.000000
2024-05-03,113.763456,113.895201,113.704586,113.783161,1210009.000000
2024-05-06,109.727622,109.788073,109.490080,109.687108,1923426.000000
2024-05-07,113.774963,113.855221,113.630091,113.755137,141910.000000
2024-05-08,114.212537,114.328407,114.108968,114.242687,226418.000000
2024-05-09,115.983293,116.242389,115.936710,116.028125,2505165.000000
2024-05-10,116.694886,116.912312,116.504321,116.709134,2725089.000000
2024-05-13,116.218389,116.353722,115.973665,116.170129,4139668.000000
2024-05-14,112.464597,112.464597,112.181908,112.349626,1603018.000000
2024-05-15,111.317374,111.453406,111.157300,111.296606,4196817.000000
2024-05-16,113.925188,114.025844,113.795327,113.848049,2594122.000000
2024-05-17,114.622982,114.689924,114.470814,114.626825,2876339.000000
2024-05-20,113.886927,114.074588,113.843658,113.894163,1782719.000000
2024-05-21,112.088309,112.279089,112.009789,112.096629,2828830.000000
2024-05-22,111.541032,111.711862,111.428616,111.604182,1979852.000000
2024-05-23,110.716044,110.759327,110.613247,110.702242,4296088.000000
2024-05-24,111.740941,111.933460,111.662399,111.835781,4472123.000000
2024-05-27,116.424466,116.571455,116.304990,116.435547,150577.000000
2024-05-28,114.763299,114.968863,114.571849,114.752726,3611248.000000
2024-05-29,114.344123,114.344123,114.166276,114.228295,4658565.000000
2024-05-30,115.949505,116.000663,115.817305,115.943965,2246428.000000
2024-05-31,117.057052,117.098537,116.947789,117.023822,3637176.000000
2024-06-03,120.829232,120.906505,120.606585,120.736716,1053884.000000
2024-06-04,119.389179,119.517573,119.230815,119.360126,1206291.000000
2024-06-05,120.214310,120.217826,119.991810,120.075878,1880239.000000
2024-06-06,122.185062,122.319951,122.076122,122.177739,4470831.000000
2024-06-07,120.924435,121.111301,120.721908,120.952805,4009318.000000
2024-06-10,118.019025,118.201249,117.956426,118.084029,689011.000000
2024-06-11,117.593759,117.646260,117.483087,117.544653,2151880.000000
2024-06-12,114.087048,114.215687,113.932019,114.106278,2596244.000000
2024-06-13,117.415102,117.475072,117.359114,117.409121,1478012.000000
2024-06-14,116.985361,117.106271,116.955571,117.026094,2835777.000000
2024-06-17,111.160257,111.269686,111.039633,111.192505,729611.000000
2024-06-18,105.651725,105.804268,105.577047,105.651212,4483948.000000
2024-06-19,104.693143,104.836861,104.610195,104.723937,4026510.000000
2024-06-20,105.058056,105.260199,104.909596,105.052228,3381672.000000
2024-06-21,106.085684,106.150817,105.864697,106.037694,4688278.000000
2024-06-24,108.996780,109.179099,108.876133,109.016900,221758.000000
2024-06-25,110.918825,110.955743,110.809278,110.886126,3547051.000000
2024-06-26,116.285147,116.500463,116.242971,116.358354,2124023.000000
2024-06-27,117.869126,117.916912,117.610233,117.780315,798139.000000
2024-06-28,121.044669,121.159259,120.923814,121.027080,1839975.000000
2024-07-01,117.319285,117.552349,117.295162,117.349360,2113472.000000
2024-07-02,121.102284,121.277898,120.902475,121.077898,252443.000000
2024-07-03,117.463818,117.711502,117.432141,117.519195,3973478.000000
2024-07-04,117.964094,118.179283,117.816377,117.958319,4546275.000000
2024-07-05,115.051786,115.225600,115.027089,115.085674,4085489.000000
2024-07-08,115.693775,115.861537,115.602091,115.715020,1187594.000000
2024-07-09,117.496229,117.817046,117.450574,117.586550,1245137.000000
2024-07-10,118.242316,118.284915,117.981588,118.162734,1094874.000000
2024-07-11,115.529386,115.529386,115.255768,115.395358,2233678.000000
2024-07-12,113.076242,113.238397,112.991700,113.119328,4870976.000000
2024-07-15,112.445944,112.675716,112.431960,112.496996,4419131.000000
2024-07-16,111.878698,112.111577,111.858702,111.991237,2140640.000000
2024-07-17,113.600682,113.731883,113.560143,113.632225,1288290.000000
2024-07-18,114.290906,114.290906,114.065093,114.201647,3530922.000000
2024-07-19,114.951801,115.197419,114.951801,115.076530,264591.000000
2024-07-22,116.870008,117.044881,116.678659,116.817064,3782302.000000
2024-07-23,119.225449,119.225449,118.949733,119.109904,3227563.000000
2024-07-24,119.968493,120.110014,119.669069,119.901906,4839733.000000
2024-07-25,117.060912,117.370591,117.027848,117.141219,190987.000000
2024-07-26,117.702135,117.852146,117.578417,117.720666,1578845.000000
2024-07-29,117.552681,117.760049,117.534566,117.589940,467956.000000
2024-07-30,117.506952,117.506952,117.127252,117.340252,3745973.000000
2024-07-31,117.273009,117.428378,117.270817,117.347603,1236390.000000
2024-08-01,118.512890,118.642245,118.358376,118.446519,4456793.000000
2024-08-02,119.972850,120.067605,119.887890,120.014402,4596623.000000
2024-08-05,127.846246,127.930459,127.516573,127.749689,2626953.000000
2024-08-06,125.196485,125.310669,125.114178,125.222343,1275512.000000
2024-08-07,123.892241,124.021752,123.812662,123.902978,2872027.000000
2024-08-08,121.840641,121.926547,121.711099,121.868311,2075297.000000
2024-08-09,123.042150,123.243208,122.908905,123.027115,2329855.000000
2024-08-12,121.704885,121.880584,121.651825,121.720089,2414946.000000
2024-08-13,117.408954,117.530004,117.235373,117.305000,2569581.000000
2024-08-14,116.608510,116.631794,116.410578,116.580049,2214522.000000
2024-08-15,119.891915,120.078812,119.814582,119.915950,2438300.000000
2024-08-16,117.075906,117.147897,116.943405,117.062031,4140668.000000
2024-08-19,118.332324,118.561803,118.162272,118.377978,2280675.000000
2024-08-20,119.501442,119.689443,119.332265,119.515323,3056751.000000
2024-08-21,121.533105,121.639831,121.499549,121.548832,4539537.000000
2024-08-22,122.302320,122.440646,122.024930,122.241779,1196794.000000
2024-08-23,125.200669,125.374067,125.136912,125.192771,540612.000000
2024-08-26,123.037607,123.121032,122.749027,122.957066,728893.000000
2024-08-27,126.568749,126.673884,126.530916,126.598576,1852705.000000
2024-08-28,125.677336,125.753621,125.445840,125.563802,2606387.000000
2024-08-29,128.570262,128.639845,128.472735,128.542848,785696.000000
2024-08-30,126.673565,127.016889,126.663930,126.781742,4420746.000000
2024-09-02,125.039544,125.247526,124.821573,125.005007,4101149.000000
2024-09-03,125.055071,125.273382,125.041434,125.098255,3922841.000000
2024-09-04,127.220392,127.290526,127.131145,127.220096,119885.000000
2024-09-05,127.130027,127.283046,127.124421,127.230716,1142245.000000
2024-09-06,130.156193,130.319166,130.077340,130.236714,3833335.000000
2024-09-09,128.451979,128.669114,128.282187,128.462982,589901.000000
2024-09-10,130.702330,130.923323,130.644017,130.776103,4736741.000000
2024-09-11,129.735587,129.879851,129.617815,129.761561,1829585.000000
2024-09-12,127.711609,127.781435,127.515069,127.608074,1878109.000000
2024-09-13,125.773447,125.878417,125.634545,125.795174,2170966.000000
2024-09-16,127.068638,127.090466,126.935806,127.032882,1545485.000000
2024-09-17,129.294874,129.360606,129.055480,129.246990,3248084.000000
2024-09-18,126.542519,126.736711,126.333532,126.567540,251321.000000
2024-09-19,125.769498,125.805570,125.643524,125.726592,1632164.000000
2024-09-20,125.095739,125.197899,124.795507,124.960028,1009216.000000
2024-09-23,122.259960,122.404198,122.156445,122.316502,3814707.000000
2024-09-24,121.079035,121.301069,120.874452,121.065368,4694771.000000
2024-09-25,121.359078,121.541149,121.228114,121.352021,556292.000000
2024-09-26,120.796551,120.969489,120.687260,120.859332,1893618.000000
2024-09-27,120.014751,120.134392,119.778049,119.936434,3070964.000000
2024-09-30,118.064781,118.153006,117.914425,117.998776,4450308.000000
2024-10-01,118.304436,118.501723,118.248032,118.332439,4079753.000000
2024-10-02,118.167424,118.349950,118.167424,118.258294,774243.000000
2024-10-03,111.077380,111.144791,110.868916,111.023301,1761072.000000
2024-10-04,112.542557,112.649737,112.447533,112.561545,4024691.000000
2024-10-07,110.835069,110.950481,110.618153,110.825753,1219327.000000
2024-10-08,110.228287,110.349603,110.075830,110.216405,4098509.000000
2024-10-09,109.746964,109.884939,109.624309,109.768698,617090.000000
2024-10-10,110.785137,110.841212,110.691299,110.762198,119132.000000
2024-10-11,114.589282,114.684853,114.422540,114.594547,405105.000000
2024-10-14,113.565645,113.591745,113.307671,113.519220,2348798.000000
2024-10-15,111.552524,111.827778,111.489052,111.658303,1002584.000000
2024-10-16,108.519417,108.631339,108.518766,108.582205,1976705.000000
2024-10-17,110.296146,110.489187,110.221598,110.299897,3509723.000000
2024-10-18,107.825628,107.943165,107.808397,107.895160,4293703.000000
2024-10-21,105.558267,105.763485,105.442639,105.638835,2398429.000000
2024-10-22,107.063030,107.136629,106.751334,106.962753,2052429.000000
2024-10-23,108.566971,108.671774,108.420969,108.622638,1005545.000000
2024-10-24,102.383712,102.538997,102.334375,102.470851,3338580.000000
2024-10-25,99.851717,99.946794,99.748818,99.894479,4016084.000000
2024-10-28,104.442635,104.547833,104.205769,104.405941,439789.000000
2024-10-29,108.061661,108.252313,108.006537,108.153217,2713102.000000
2024-10-30,107.727940,107.832228,107.635318,107.704047,4828043.000000
2024-10-31,106.078928,106.167406,105.817209,106.001204,3871974.000000
2024-11-01,104.832430,104.964312,104.809592,104.864461,4101535.000000
2024-11-04,103.330933,103.549251,103.155205,103.354324,3513534.000000
2024-11-05,101.853326,101.924229,101.622660,101.824222,1299905.000000
2024-11-06,101.120770,101.204795,100.960616,101.051279,1479377.000000
2024-11-07,101.878912,102.184969,101.873385,101.990764,766006.000000
2024-11-08,99.474026,99.474026,99.263877,99.424983,1906828.000000
2024-11-11,97.256249,97.338107,97.171409,97.290733,4637078.000000
2024-11-12,97.623093,97.623093,97.426149,97.527128,2604630.000000
2024-11-13,95.215703,95.341984,95.163505,95.279018,980954.000000
2024-11-14,94.704256,94.754553,94.478589,94.592621,4561503.000000
2024-11-15,97.816506,98.004699,97.763400,97.846935,2165244.000000
2024-11-18,97.775102,97.906863,97.631465,97.756674,978229.000000
2024-11-19,101.594595,101.758809,101.460166,101.658215,1923224.000000
2024-11-20,101.632670,101.786765,101.546130,101.619737,3481101.000000
2024-11-21,98.284119,98.369589,98.186707,98.314570,3205364.000000
2024-11-22,97.931075,98.030157,97.845267,97.929624,4978080.000000
2024-11-25,95.829860,95.885678,95.632184,95.796503,1680104.000000
2024-11-26,95.725943,95.853834,95.617792,95.702836,3043099.000000
2024-11-27,101.407390,101.496213,101.258394,101.353140,1739236.000000
2024-11-28,100.289931,100.487335,100.116552,100.296842,1420070.000000
2024-11-29,102.178096,102.292844,102.057922,102.187465,647518.000000
2024-12-02,100.145588,100.376710,100.049329,100.185495,1624206.000000
2024-12-03,97.418063,97.566574,97.313917,97.398135,1822050.000000
2024-12-04,95.765834,95.831289,95.655889,95.725465,4050356.000000
2024-12-05,94.301624,94.371520,94.057223,94.243124,4234656.000000
2024-12-06,89.641939,89.788659,89.562156,89.668799,3234112.000000
2024-12-09,92.786515,92.948289,92.771958,92.854113,3076835.000000
2024-12-10,96.647133,96.727008,96.522418,96.620150,1632120.000000
2024-12-11,96.037334,96.196192,95.957647,96.093170,1370558.000000
2024-12-12,97.006842,97.148818,96.887054,96.964044,2762581.000000
2024-12-13,97.678139,97.678139,97.365008,97.541878,4364583.000000
2024-12-16,99.010951,99.170656,98.980577,99.025602,299470.000000
2024-12-17,97.482157,97.603234,97.318289,97.465082,2263388.000000
2024-12-18,100.876746,101.072401,100.857569,100.909743,4008341.000000
2024-12-19,99.157982,99.192033,98.978776,99.083743,3581374.000000
2024-12-20,93.775228,93.914719,93.703369,93.787674,4161509.000000
2024-12-23,93.817435,93.850115,93.640023,93.785957,4573285.000000
2024-12-24,90.792979,90.928497,90.620608,90.790446,4172635.000000
2024-12-25,89.931900,89.931900,89.788591,89.865087,4973382.000000
2024-12-26,88.177738,88.383289,88.177738,88.268967,2922547.000000
2024-12-27,88.576023,88.769135,88.464242,88.600671,1070104.000000
2024-12-30,88.698715,88.791106,88.600095,88.707351,3595621.000000
2024-12-31,87.771119,87.818395,87.566824,87.718379,697023.000000
2025-01-01,89.735579,89.944341,89.735579,89.798605,1728365.000000
2025-01-02,87.374468,87.532005,87.260025,87.383094,2411026.000000
2025-01-03,89.499008,89.578129,89.414606,89.480270,2014907.000000
2025-01-06,87.636896,87.755555,87.556219,87.640189,666529.000000
2025-01-07,90.205947,90.264188,90.035355,90.119397,1968436.000000
2025-01-08,89.153667,89.190636,89.021332,89.092943,2762062.000000
2025-01-09,87.803900,87.828030,87.679934,87.763851,2094955.000000
2025-01-10,89.013878,89.162702,88.981992,89.082653,3257233.000000
2025-01-13,88.795056,88.795056,88.558335,88.682780,1860725.000000
2025-01-14,90.076143,90.216024,89.945619,90.125404,2469453.000000
2025-01-15,90.236372,90.251378,89.983558,90.143160,1799144.000000
2025-01-16,89.766631,89.851217,89.743534,89.813203,4265436.000000
2025-01-17,87.829233,88.101588,87.791456,87.943897,1441837.000000
2025-01-20,92.577753,92.637688,92.530526,92.569790,2417546.000000
2025-01-21,94.438933,94.453231,94.241057,94.311386,402450.000000
2025-01-22,93.541429,93.581668,93.256000,93.436216,3696023.000000
2025-01-23,94.151846,94.368231,94.151846,94.282207,1517471.000000
2025-01-24,92.948256,92.948256,92.766409,92.909328,589830.000000
2025-01-27,95.816812,95.923339,95.641716,95.775217,3644004.000000
2025-01-28,95.141370,95.429553,95.141370,95.243435,1397641.000000
2025-01-29,93.834278,93.992453,93.802974,93.867566,2378605.000000
2025-01-30,95.979402,96.044844,95.852155,95.979605,3810029.000000
2025-01-31,99.100590,99.100590,98.831178,98.925754,3434435.000000
2025-02-03,100.376738,100.533378,100.308277,100.490490,2142119.000000
2025-02-04,101.260191,101.296040,101.026234,101.225038,3107278.000000
2025-02-05,100.037452,100.037452,99.738674,99.926339,859239.000000
2025-02-06,97.539607,97.771574,97.490344,97.630024,2388313.000000
2025-02-07,95.310824,95.466288,95.212449,95.323963,4804266.000000
2025-02-10,94.466554,94.609859,94.402338,94.519289,2844145.000000
2025-02-11,90.914232,91.055229,90.914232,90.997824,4176800.000000
2025-02-12,90.085099,90.260805,90.079768,90.202752,1499697.000000
2025-02-13,92.765218,92.868660,92.687439,92.726074,1890023.000000
2025-02-14,88.768070,89.015680,88.744787,88.852467,1467652.000000
2025-02-17,87.081442,87.279380,87.048011,87.117555,178736.000000
2025-02-18,87.233549,87.351801,87.092038,87.195761,4681281.000000
2025-02-19,86.321573,86.321573,86.188502,86.229877,2019963.000000
2025-02-20,88.265524,88.521678,88.229307,88.351523,3542360.000000
2025-02-21,88.868359,89.066219,88.868359,88.955208,2319823.000000
2025-02-24,92.848687,92.966609,92.706660,92.865702,3255864.000000
2025-02-25,91.617249,91.722322,91.422898,91.571286,3601475.000000
2025-02-26,92.377583,92.595393,92.377583,92.423032,545294.000000
2025-02-27,89.680230,89.774258,89.538434,89.623960,3354384.000000
2025-02-28,88.898260,89.001928,88.747850,88.831922,154809.000000
2025-03-03,92.381046,92.481661,92.221869,92.389949,4875651.000000
2025-03-04,89.913275,90.079133,89.831141,89.943984,393776.000000
2025-03-05,89.723915,89.830636,89.646294,89.757330,2506956.000000
2025-03-06,89.906098,90.031123,89.749572,89.916420,1811865.000000
2025-03-07,90.484851,90.555701,90.330071,90.406855,2426599.000000
2025-03-10,93.560385,93.560385,93.335024,93.471738,4992386.000000
2025-03-11,94.844872,95.000109,94.776540,94.916924,1644523.000000
2025-03-12,95.719850,95.847276,95.577971,95.729843,3976894.000000
2025-03-13,95.817282,95.821695,95.637942,95.763414,1280068.000000
2025-03-14,98.467617,98.467617,98.219597,98.371973,1625176.000000
2025-03-17,102.933569,102.955815,102.802623,102.882852,4188586.000000
2025-03-18,102.665486,102.832145,102.665486,102.740043,1966088.000000
2025-03-19,103.013563,103.131708,102.910733,103.026476,3233917.000000
2025-03-20,102.433884,102.456417,102.088883,102.274360,188329.000000
2025-03-21,104.339886,104.370709,104.052480,104.232404,546967.000000
2025-03-24,104.733457,104.879971,104.664012,104.706342,161053.000000
2025-03-25,104.077693,104.303311,103.949090,104.143988,4326415.000000
2025-03-26,104.819946,104.916198,104.672591,104.826408,3459667.000000
2025-03-27,103.654795,103.771500,103.580177,103.690076,1867375.000000
2025-03-28,104.646015,104.809816,104.528785,104.635885,3337232.000000
2025-03-31,99.559497,99.758525,99.522395,99.622932,4582753.000000
2025-04-01,98.328867,98.328867,98.084292,98.238773,1124133.000000
2025-04-02,98.384867,98.603769,98.384867,98.447194,3735370.000000
2025-04-03,102.272879,102.468937,102.088522,102.265261,4055563.000000
2025-04-04,107.529994,107.697914,107.401804,107.553991,3433261.000000
2025-04-07,106.248161,106.381825,106.083793,106.289638,4568613.000000
2025-04-08,107.883302,108.054590,107.883302,107.996024,2094088.000000
2025-04-09,108.397666,108.496669,108.168323,108.312426,4739096.000000
2025-04-10,107.214002,107.271985,107.013460,107.172683,4298110.000000
2025-04-11,108.691118,108.944224,108.550236,108.746226,1760102.000000
2025-04-14,108.288647,108.431056,108.109387,108.324758,4715459.000000
2025-04-15,110.074682,110.139003,109.800235,110.005807,4464250.000000
2025-04-16,110.341457,110.447158,110.333125,110.401403,3088029.000000
2025-04-17,109.103969,109.281623,108.897440,109.082227,2070842.000000
2025-04-18,109.128221,109.240475,109.049263,109.123800,1043562.000000
2025-04-21,109.547984,109.710890,109.486472,109.620364,1881692.000000
2025-04-22,109.402688,109.518121,109.186332,109.373988,3701601.000000
2025-04-23,111.956385,112.121779,111.845109,112.039761,201603.000000
2025-04-24,114.966699,115.257360,114.966699,115.082907,1693820.000000
2025-04-25,111.870093,112.073453,111.718345,111.869804,4479235.000000
2025-04-28,115.206997,115.497183,115.101944,115.286931,781124.000000
2025-04-29,109.626166,109.767052,109.535993,109.659262,3958244.000000
2025-04-30,106.776143,106.887250,106.776143,106.832581,622824.000000
2025-05-01,112.940548,113.069614,112.897411,112.982160,1092170.000000
2025-05-02,114.857470,115.022819,114.783964,114.868877,3957981.000000
2025-05-05,113.308307,113.308307,113.033173,113.205205,940886.000000
2025-05-06,112.091661,112.324122,112.091661,112.257840,1782315.000000
2025-05-07,115.983697,116.072379,115.786198,115.939097,1333723.000000
2025-05-08,115.243639,115.287729,115.098125,115.148597,1438483.000000
2025-05-09,115.784883,115.854165,115.682437,115.757214,2630618.000000
2025-05-12,118.291601,118.500358,118.084409,118.265419,3368152.000000
2025-05-13,116.604723,116.604723,116.233726,116.425392,917159.000000
2025-05-14,116.737276,116.827042,116.611096,116.673752,4819663.000000
2025-05-15,118.047427,118.047427,117.663930,117.842944,1551933.000000
2025-05-16,119.119407,119.259563,119.092215,119.194519,4443162.000000
2025-05-19,119.158833,119.299389,118.970414,119.171340,1046122.000000
2025-05-20,121.004852,121.004852,120.776035,120.889750,148132.000000
2025-05-21,118.317309,118.407512,118.167301,118.350420,550874.000000
2025-05-22,118.056933,118.174668,117.892412,118.033581,439582.000000
2025-05-23,116.923265,117.129151,116.736430,116.957989,3959439.000000
2025-05-26,115.573330,115.676536,115.360117,115.537873,2636539.000000
2025-05-27,112.522571,112.542343,112.371903,112.485101,3011922.000000
2025-05-28,112.095606,112.231219,111.936006,112.066092,1589387.000000
2025-05-29,110.994150,111.036683,110.808124,110.941025,2188706.000000
2025-05-30,113.385292,113.518219,113.289023,113.381009,2573931.000000
2025-06-02,112.277001,112.385125,112.229197,112.274585,2403361.000000
2025-06-03,113.054534,113.249621,112.963918,113.097401,4671220.000000
2025-06-04,115.918941,116.078901,115.732485,115.946164,978386.000000
2025-06-05,117.325739,117.524362,117.325739,117.431543,4507561.000000
2025-06-06,115.376727,115.439341,115.043170,115.249740,2491147.000000
2025-06-09,114.566215,114.770721,114.478337,114.577568,3701163.000000
2025-06-10,109.358117,109.428135,109.068584,109.212443,3539286.000000
2025-06-11,109.736166,109.755644,109.512616,109.679731,248235.000000
2025-06-12,109.317897,109.426326,109.209978,109.323194,876810.000000
2025-06-13,111.797612,111.934776,111.677538,111.762383,3729401.000000
2025-06-16,115.379470,115.556036,115.196446,115.368672,1306873.000000
2025-06-17,115.873952,115.903994,115.691807,115.843430,951299.000000
2025-06-18,118.112080,118.178375,117.954301,118.060548,4423004.000000
2025-06-19,119.810046,119.974247,119.519526,119.753581,3685417.000000
2025-06-20,119.243413,119.418827,119.057764,119.271989,3814367.000000
2025-06-23,120.336907,120.497170,120.076609,120.299074,4113937.000000
2025-06-24,119.622667,119.679408,119.360460,119.562192,3323808.000000
2025-06-25,120.342386,120.605361,120.342386,120.475647,4954932.000000
2025-06-26,119.184751,119.340085,119.028160,119.242922,914266.000000
2025-06-27,117.186583,117.328312,117.020823,117.234140,4492148.000000
2025-06-30,118.102516,118.180562,117.827910,117.970662,1472566.000000
2025-07-01,114.776256,114.965677,114.652107,114.814996,4139263.000000
2025-07-02,114.572181,114.610085,114.318471,114.508390,3364350.000000
2025-07-03,118.454116,118.608724,118.329626,118.507654,715900.000000
2025-07-04,121.273174,121.542650,121.082633,121.318755,536916.000000
2025-07-07,124.896929,124.935988,124.806871,124.873255,678434.000000
2025-07-08,125.407031,125.674046,125.398427,125.478313,1907806.000000
2025-07-09,128.339780,128.339780,127.998375,128.217816,1127714.000000
